order_line_id,message_id,allocation_date,customer_id,product_id,raw_product_text,requested_quantity,unit,requested_quantity_kg,requested_grade,delivery_date,substitution_allowed,notes
O0000252,M000093,2025-01-09,C001,P06,leaf spinach,24.0,kg,24.0,B,2025-01-09,True,synthetic order line
O0000253,M000099,2025-01-09,C007,P07,car,3.0,crate,48.0,A,2025-01-09,False,synthetic order line
O0000254,M000095,2025-01-09,C003,P07,carrots,48.0,kg,48.0,B,2025-01-09,True,synthetic order line
O0000255,M000094,2025-01-09,C002,P07,car,23.0,kg,23.0,A,2025-01-09,False,synthetic order line
O0000256,M000094,2025-01-09,C002,P08,broc,35.0,kg,35.0,A,2025-01-09,False,synthetic order line
O0000257,M000097,2025-01-09,C005,P08,broccoli,5.0,box,25.0,B,2025-01-09,True,synthetic order line
O0000258,M000101,2025-01-09,C009,P08,broc,10.0,kg,10.0,B,2025-01-09,False,synthetic order line
O0000259,M000106,2025-01-10,C002,P01,tomato,63.0,kg,63.0,B,2025-01-10,True,synthetic order line
O0000260,M000109,2025-01-10,C006,P01,tomatoes,44.0,kg,44.0,A,2025-01-10,False,synthetic order line
O0000261,M000111,2025-01-10,C009,P02,lett,9.0,box,36.0,A,2025-01-10,False,synthetic order line
O0000262,M000108,2025-01-10,C004,P02,lettuce,3.0,box,12.0,B,2025-01-10,True,synthetic order line
O0000263,M000106,2025-01-10,C002,P02,lett,27.0,kg,27.0,B,2025-01-10,True,synthetic order line
O0000264,M000110,2025-01-10,C008,P03,cuke,14.0,kg,14.0,B,2025-01-10,True,synthetic order line
O0000265,M000112,2025-01-10,C010,P03,cuke,48.0,kg,48.0,B,2025-01-10,True,synthetic order line
O0000266,M000106,2025-01-10,C002,P03,cucumber,18.0,kg,18.0,A,2025-01-10,False,synthetic order line
O0000267,M000108,2025-01-10,C004,P04,strawberry,11.0,kg,11.0,B,2025-01-10,True,synthetic order line
O0000268,M000105,2025-01-10,C001,P04,berries,8.0,box,24.0,A,2025-01-10,False,synthetic order line
O0000269,M000112,2025-01-10,C010,P04,berries,36.0,kg,36.0,A,2025-01-10,False,synthetic order line
O0000270,M000110,2025-01-10,C008,P05,capsicum,50.0,kg,50.0,A,2025-01-10,False,synthetic order line
O0000271,M000109,2025-01-10,C006,P05,peppers,36.0,kg,36.0,A,2025-01-10,False,synthetic order line
O0000272,M000113,2025-01-10,C011,P06,spin,4.0,box,12.0,A,2025-01-10,True,synthetic order line
O0000273,M000110,2025-01-10,C008,P06,spinach,30.0,kg,30.0,A,2025-01-10,False,synthetic order line
O0000274,M000107,2025-01-10,C003,P06,spin,19.0,kg,19.0,A,2025-01-10,False,synthetic order line
O0000275,M000108,2025-01-10,C004,P06,spinach,13.0,kg,13.0,B,2025-01-10,True,synthetic order line
O0000276,M000111,2025-01-10,C009,P07,carrots,22.0,kg,22.0,A,2025-01-10,False,synthetic order line
O0000277,M000113,2025-01-10,C011,P07,carrots,82.0,kg,82.0,A,2025-01-10,False,synthetic order line
O0000278,M000107,2025-01-10,C003,P07,car,19.0,kg,19.0,B,2025-01-10,True,synthetic order line
O0000279,M000108,2025-01-10,C004,P07,carrot,26.0,kg,26.0,B,2025-01-10,False,synthetic order line
O0000280,M000113,2025-01-10,C011,P08,brocc,32.0,kg,32.0,B,2025-01-10,True,synthetic order line
O0000281,M000110,2025-01-10,C008,P08,broccoli,10.0,box,50.0,A,2025-01-10,False,synthetic order line
O0000282,M000123,2025-01-11,C010,P01,tomato,13.0,kg,13.0,A,2025-01-11,False,synthetic order line
O0000283,M000119,2025-01-11,C006,P01,toms,24.0,kg,24.0,A,2025-01-11,False,synthetic order line
O0000284,M000115,2025-01-11,C002,P01,tomatoes,12.0,kg,12.0,A,2025-01-11,False,synthetic order line
O0000285,M000114,2025-01-11,C001,P01,tomatoes,25.0,kg,25.0,A,2025-01-11,False,synthetic order line
O0000286,M000122,2025-01-11,C009,P01,toms,61.0,kg,61.0,B,2025-01-11,True,synthetic order line
O0000287,M000125,2025-01-11,C012,P02,lettuces,55.0,kg,55.0,A,2025-01-11,False,synthetic order line
O0000288,M000115,2025-01-11,C002,P02,lett,5.0,kg,5.0,B,2025-01-11,True,synthetic order line
O0000289,M000124,2025-01-11,C011,P02,lett,72.0,kg,72.0,B,2025-01-11,True,synthetic order line
O0000290,M000116,2025-01-11,C003,P03,cucumbers,55.0,kg,55.0,B,2025-01-11,True,synthetic order line
O0000291,M000114,2025-01-11,C001,P03,cucumber,44.0,kg,44.0,A,2025-01-11,False,synthetic order line
O0000292,M000117,2025-01-11,C004,P04,strawberry,2.0,crate,12.0,A,2025-01-11,False,synthetic order line
O0000293,M000123,2025-01-11,C010,P04,strawberries,8.0,box,24.0,A,2025-01-11,False,synthetic order line
O0000294,M000117,2025-01-11,C004,P05,bell pepper,5.0,box,25.0,A,2025-01-11,False,synthetic order line
O0000295,M000118,2025-01-11,C005,P05,capsicum,10.0,kg,10.0,B,2025-01-11,True,synthetic order line
O0000296,M000115,2025-01-11,C002,P05,bell pepper,3.0,kg,3.0,B,2025-01-11,False,synthetic order line
O0000297,M000120,2025-01-11,C007,P05,peppers,18.0,kg,18.0,B,2025-01-11,True,synthetic order line
O0000298,M000120,2025-01-11,C007,P06,spinach,14.0,kg,14.0,A,2025-01-11,True,synthetic order line
O0000299,M000119,2025-01-11,C006,P06,spin,1.0,crate,6.0,A,2025-01-11,False,synthetic order line
O0000300,M000114,2025-01-11,C001,P06,leaf spinach,5.0,kg,5.0,B,2025-01-11,True,synthetic order line
O0000301,M000117,2025-01-11,C004,P06,spin,4.0,kg,4.0,B,2025-01-11,True,synthetic order line
O0000302,M000121,2025-01-11,C008,P06,spinach,13.0,kg,13.0,A,2025-01-11,True,synthetic order line
O0000303,M000118,2025-01-11,C005,P07,carrot,29.0,kg,29.0,A,2025-01-11,False,synthetic order line
O0000304,M000124,2025-01-11,C011,P07,carrot,9.0,box,72.0,B,2025-01-11,False,synthetic order line
O0000305,M000121,2025-01-11,C008,P07,carrot,10.0,kg,10.0,B,2025-01-11,True,synthetic order line
O0000306,M000122,2025-01-11,C009,P07,carrot,30.0,kg,30.0,B,2025-01-11,True,synthetic order line
O0000307,M000125,2025-01-11,C012,P08,brocc,3.0,kg,3.0,B,2025-01-11,False,synthetic order line
O0000308,M000117,2025-01-11,C004,P08,brocc,3.0,kg,3.0,A,2025-01-11,False,synthetic order line
O0000309,M000115,2025-01-11,C002,P08,broccoli,4.0,box,20.0,B,2025-01-11,True,synthetic order line
O0000310,M000120,2025-01-11,C007,P08,broccoli,3.0,box,15.0,B,2025-01-11,True,synthetic order line
O0000311,M000129,2025-01-12,C004,P01,tomatoes,45.0,kg,45.0,A,2025-01-12,False,synthetic order line
O0000312,M000131,2025-01-12,C006,P01,tomatoes,20.0,kg,20.0,A,2025-01-12,False,synthetic order line
O0000313,M000128,2025-01-12,C003,P01,tomato,46.0,kg,46.0,B,2025-01-12,False,synthetic order line
O0000314,M000133,2025-01-12,C008,P01,toms,11.0,kg,11.0,B,2025-01-12,False,synthetic order line
O0000315,M000127,2025-01-12,C002,P01,toms,27.0,kg,27.0,A,2025-01-12,False,synthetic order line
O0000316,M000132,2025-01-12,C007,P02,lettuces,60.0,kg,60.0,B,2025-01-12,True,synthetic order line
O0000317,M000135,2025-01-12,C010,P02,lettuce,37.0,kg,37.0,A,2025-01-12,True,synthetic order line
O0000318,M000128,2025-01-12,C003,P02,lett,34.0,kg,34.0,B,2025-01-12,False,synthetic order line
O0000319,M000130,2025-01-12,C005,P03,cucumber,19.0,kg,19.0,A,2025-01-12,False,synthetic order line
O0000320,M000131,2025-01-12,C006,P03,cucumber,4.0,crate,48.0,A,2025-01-12,False,synthetic order line
O0000321,M000128,2025-01-12,C003,P03,cuke,14.0,kg,14.0,B,2025-01-12,False,synthetic order line
O0000322,M000137,2025-01-12,C012,P03,cucumbers,6.0,kg,6.0,B,2025-01-12,True,synthetic order line
O0000323,M000134,2025-01-12,C009,P03,cucumbers,45.0,kg,45.0,A,2025-01-12,True,synthetic order line
O0000324,M000126,2025-01-12,C001,P04,strawberry,5.0,kg,5.0,A,2025-01-12,False,synthetic order line
O0000325,M000128,2025-01-12,C003,P04,strawberry,25.0,kg,25.0,B,2025-01-12,True,synthetic order line
O0000326,M000134,2025-01-12,C009,P04,berries,13.0,kg,13.0,A,2025-01-12,False,synthetic order line
O0000327,M000135,2025-01-12,C010,P04,berries,3.0,kg,3.0,B,2025-01-12,False,synthetic order line
O0000328,M000131,2025-01-12,C006,P04,strawberries,7.0,box,21.0,A,2025-01-12,True,synthetic order line
O0000329,M000135,2025-01-12,C010,P05,capsicum,1.0,crate,10.0,A,2025-01-12,False,synthetic order line
O0000330,M000132,2025-01-12,C007,P05,capsicum,15.0,kg,15.0,B,2025-01-12,True,synthetic order line
O0000331,M000126,2025-01-12,C001,P05,capsicum,11.0,kg,11.0,B,2025-01-12,False,synthetic order line
O0000332,M000131,2025-01-12,C006,P05,peppers,6.0,kg,6.0,A,2025-01-12,False,synthetic order line
O0000333,M000134,2025-01-12,C009,P05,peppers,17.0,kg,17.0,A,2025-01-12,False,synthetic order line
O0000334,M000126,2025-01-12,C001,P06,spinach,18.0,kg,18.0,A,2025-01-12,False,synthetic order line
O0000335,M000129,2025-01-12,C004,P06,spinach,4.0,crate,24.0,A,2025-01-12,True,synthetic order line
O0000336,M000131,2025-01-12,C006,P06,leaf spinach,3.0,kg,3.0,A,2025-01-12,False,synthetic order line
O0000337,M000133,2025-01-12,C008,P06,leaf spinach,20.0,kg,20.0,A,2025-01-12,False,synthetic order line
O0000338,M000129,2025-01-12,C004,P07,carrots,37.0,kg,37.0,B,2025-01-12,True,synthetic order line
O0000339,M000137,2025-01-12,C012,P07,carrots,7.0,box,56.0,B,2025-01-12,False,synthetic order line
O0000340,M000127,2025-01-12,C002,P07,carrots,5.0,crate,80.0,B,2025-01-12,True,synthetic order line
O0000341,M000133,2025-01-12,C008,P08,broccoli,3.0,kg,3.0,A,2025-01-12,True,synthetic order line
O0000342,M000135,2025-01-12,C010,P08,brocc,32.0,kg,32.0,B,2025-01-12,False,synthetic order line
O0000343,M000128,2025-01-12,C003,P08,broccoli,6.0,kg,6.0,A,2025-01-12,False,synthetic order line
O0000344,M000136,2025-01-12,C011,P08,broccoli,3.0,kg,3.0,B,2025-01-12,True,synthetic order line
O0000345,M000140,2025-01-13,C003,P01,toms,5.0,kg,5.0,A,2025-01-13,False,synthetic order line
O0000346,M000144,2025-01-13,C007,P01,tomato,16.0,kg,16.0,A,2025-01-13,False,synthetic order line
O0000347,M000143,2025-01-13,C006,P01,tomatoes,15.0,kg,15.0,B,2025-01-13,True,synthetic order line
O0000348,M000147,2025-01-13,C011,P01,tomato,9.0,kg,9.0,B,2025-01-13,True,synthetic order line
O0000349,M000141,2025-01-13,C004,P01,tomato,19.0,kg,19.0,B,2025-01-13,False,synthetic order line
O0000350,M000142,2025-01-13,C005,P02,lettuce,4.0,crate,32.0,A,2025-01-13,False,synthetic order line
O0000351,M000147,2025-01-13,C011,P02,lettuce,3.0,crate,24.0,B,2025-01-13,True,synthetic order line
O0000352,M000140,2025-01-13,C003,P03,cucumber,12.0,kg,12.0,A,2025-01-13,False,synthetic order line
O0000353,M000146,2025-01-13,C010,P03,cucumbers,21.0,kg,21.0,A,2025-01-13,False,synthetic order line
O0000354,M000148,2025-01-13,C012,P03,cuke,9.0,box,54.0,A,2025-01-13,False,synthetic order line
O0000355,M000147,2025-01-13,C011,P04,strawberry,5.0,kg,5.0,A,2025-01-13,False,synthetic order line
O0000356,M000141,2025-01-13,C004,P04,strawberries,53.0,kg,53.0,B,2025-01-13,True,synthetic order line
O0000357,M000138,2025-01-13,C001,P05,bell pepper,20.0,kg,20.0,B,2025-01-13,True,synthetic order line
O0000358,M000144,2025-01-13,C007,P05,bell pepper,9.0,kg,9.0,A,2025-01-13,False,synthetic order line
O0000359,M000142,2025-01-13,C005,P05,capsicum,5.0,box,25.0,A,2025-01-13,False,synthetic order line
O0000360,M000145,2025-01-13,C008,P05,bell pepper,27.0,kg,27.0,B,2025-01-13,True,synthetic order line
O0000361,M000145,2025-01-13,C008,P06,leaf spinach,3.0,crate,18.0,A,2025-01-13,False,synthetic order line
O0000362,M000139,2025-01-13,C002,P06,spinach,6.0,kg,6.0,B,2025-01-13,True,synthetic order line
O0000363,M000142,2025-01-13,C005,P06,leaf spinach,10.0,kg,10.0,A,2025-01-13,False,synthetic order line
O0000364,M000138,2025-01-13,C001,P06,spin,2.0,crate,12.0,A,2025-01-13,False,synthetic order line
O0000365,M000138,2025-01-13,C001,P07,carrots,2.0,crate,32.0,A,2025-01-13,True,synthetic order line
O0000366,M000147,2025-01-13,C011,P07,carrot,21.0,kg,21.0,B,2025-01-13,False,synthetic order line
O0000367,M000139,2025-01-13,C002,P07,car,22.0,kg,22.0,B,2025-01-13,True,synthetic order line
O0000368,M000147,2025-01-13,C011,P08,broc,1.0,box,5.0,A,2025-01-13,False,synthetic order line
O0000369,M000141,2025-01-13,C004,P08,broccoli,9.0,box,45.0,B,2025-01-13,True,synthetic order line
O0000370,M000139,2025-01-13,C002,P08,broccoli,7.0,kg,7.0,B,2025-01-13,True,synthetic order line
O0000371,M000153,2025-01-14,C005,P01,tomato,44.0,kg,44.0,A,2025-01-14,False,synthetic order line
O0000372,M000159,2025-01-14,C011,P01,tomatoes,7.0,kg,7.0,A,2025-01-14,False,synthetic order line
O0000373,M000151,2025-01-14,C003,P01,toms,29.0,kg,29.0,A,2025-01-14,True,synthetic order line
O0000374,M000157,2025-01-14,C009,P02,lettuce,3.0,crate,24.0,A,2025-01-14,False,synthetic order line
O0000375,M000156,2025-01-14,C008,P02,lettuce,43.0,kg,43.0,B,2025-01-14,False,synthetic order line
O0000376,M000157,2025-01-14,C009,P03,cucumber,8.0,kg,8.0,A,2025-01-14,False,synthetic order line
O0000377,M000158,2025-01-14,C010,P03,cucumbers,3.0,crate,36.0,A,2025-01-14,False,synthetic order line
O0000378,M000159,2025-01-14,C011,P03,cucumber,49.0,kg,49.0,A,2025-01-14,False,synthetic order line
O0000379,M000151,2025-01-14,C003,P03,cucumber,28.0,kg,28.0,A,2025-01-14,False,synthetic order line
O0000380,M000149,2025-01-14,C001,P04,strawberry,11.0,kg,11.0,B,2025-01-14,True,synthetic order line
O0000381,M000151,2025-01-14,C003,P04,strawberries,8.0,kg,8.0,B,2025-01-14,False,synthetic order line
O0000382,M000152,2025-01-14,C004,P04,strawberry,8.0,kg,8.0,A,2025-01-14,False,synthetic order line
O0000383,M000155,2025-01-14,C007,P04,strawberry,1.0,box,3.0,A,2025-01-14,False,synthetic order line
O0000384,M000158,2025-01-14,C010,P05,peppers,33.0,kg,33.0,A,2025-01-14,False,synthetic order line
O0000385,M000151,2025-01-14,C003,P05,capsicum,1.0,crate,10.0,A,2025-01-14,False,synthetic order line
O0000386,M000150,2025-01-14,C002,P05,peppers,1.0,box,5.0,B,2025-01-14,True,synthetic order line
O0000387,M000149,2025-01-14,C001,P05,capsicum,14.0,kg,14.0,B,2025-01-14,False,synthetic order line
O0000388,M000156,2025-01-14,C008,P06,spin,39.0,kg,39.0,A,2025-01-14,False,synthetic order line
O0000389,M000154,2025-01-14,C006,P06,spin,54.0,kg,54.0,A,2025-01-14,True,synthetic order line
O0000390,M000153,2025-01-14,C005,P07,carrot,7.0,kg,7.0,A,2025-01-14,True,synthetic order line
O0000391,M000149,2025-01-14,C001,P07,carrots,3.0,box,24.0,A,2025-01-14,False,synthetic order line
O0000392,M000160,2025-01-14,C012,P07,car,64.0,kg,64.0,A,2025-01-14,False,synthetic order line
O0000393,M000154,2025-01-14,C006,P07,carrots,10.0,kg,10.0,B,2025-01-14,True,synthetic order line
O0000394,M000150,2025-01-14,C002,P07,carrots,17.0,kg,17.0,A,2025-01-14,False,synthetic order line
O0000395,M000151,2025-01-14,C003,P08,brocc,20.0,kg,20.0,B,2025-01-14,True,synthetic order line
O0000396,M000158,2025-01-14,C010,P08,broc,14.0,kg,14.0,B,2025-01-14,True,synthetic order line
O0000397,M000159,2025-01-14,C011,P08,broccoli,15.0,kg,15.0,A,2025-01-14,False,synthetic order line
O0000398,M000149,2025-01-14,C001,P08,broc,7.0,kg,7.0,B,2025-01-14,True,synthetic order line
O0000399,M000162,2025-01-15,C002,P01,tomato,8.0,box,40.0,A,2025-01-15,False,synthetic order line
O0000400,M000172,2025-01-15,C012,P01,tomatoes,20.0,kg,20.0,A,2025-01-15,False,synthetic order line
O0000401,M000166,2025-01-15,C006,P01,toms,81.0,kg,81.0,A,2025-01-15,False,synthetic order line
O0000402,M000165,2025-01-15,C005,P02,lettuces,3.0,kg,3.0,B,2025-01-15,True,synthetic order line
O0000403,M000172,2025-01-15,C012,P02,lett,60.0,kg,60.0,B,2025-01-15,False,synthetic order line
O0000404,M000164,2025-01-15,C004,P02,lettuce,19.0,kg,19.0,B,2025-01-15,False,synthetic order line
O0000405,M000166,2025-01-15,C006,P03,cucumber,10.0,box,60.0,A,2025-01-15,False,synthetic order line
O0000406,M000163,2025-01-15,C003,P03,cuke,1.0,box,6.0,B,2025-01-15,False,synthetic order line
O0000407,M000169,2025-01-15,C009,P03,cuke,3.0,crate,36.0,A,2025-01-15,False,synthetic order line
O0000408,M000171,2025-01-15,C011,P03,cucumbers,20.0,kg,20.0,A,2025-01-15,False,synthetic order line
O0000409,M000164,2025-01-15,C004,P04,strawberry,3.0,crate,18.0,B,2025-01-15,True,synthetic order line
O0000410,M000172,2025-01-15,C012,P04,strawberries,7.0,crate,42.0,A,2025-01-15,False,synthetic order line
O0000411,M000165,2025-01-15,C005,P05,bell pepper,3.0,crate,30.0,A,2025-01-15,False,synthetic order line
O0000412,M000172,2025-01-15,C012,P05,capsicum,38.0,kg,38.0,A,2025-01-15,False,synthetic order line
O0000413,M000170,2025-01-15,C010,P06,spin,4.0,kg,4.0,A,2025-01-15,False,synthetic order line
O0000414,M000168,2025-01-15,C008,P06,leaf spinach,28.0,kg,28.0,A,2025-01-15,False,synthetic order line
O0000415,M000161,2025-01-15,C001,P06,spinach,17.0,kg,17.0,B,2025-01-15,False,synthetic order line
O0000416,M000169,2025-01-15,C009,P07,car,48.0,kg,48.0,A,2025-01-15,False,synthetic order line
O0000417,M000167,2025-01-15,C007,P07,car,3.0,kg,3.0,A,2025-01-15,False,synthetic order line
O0000418,M000172,2025-01-15,C012,P07,car,36.0,kg,36.0,A,2025-01-15,True,synthetic order line
O0000419,M000172,2025-01-15,C012,P08,broccoli,14.0,kg,14.0,A,2025-01-15,False,synthetic order line
O0000420,M000163,2025-01-15,C003,P08,broc,36.0,kg,36.0,A,2025-01-15,False,synthetic order line
O0000421,M000182,2025-01-16,C010,P01,tomato,26.0,kg,26.0,B,2025-01-16,True,synthetic order line
O0000422,M000184,2025-01-16,C012,P01,toms,56.0,kg,56.0,A,2025-01-16,False,synthetic order line
O0000423,M000177,2025-01-16,C005,P01,toms,39.0,kg,39.0,B,2025-01-16,True,synthetic order line
O0000424,M000175,2025-01-16,C003,P01,toms,31.0,kg,31.0,B,2025-01-16,False,synthetic order line
O0000425,M000183,2025-01-16,C011,P01,toms,2.0,box,10.0,A,2025-01-16,False,synthetic order line
O0000426,M000178,2025-01-16,C006,P02,lettuce,54.0,kg,54.0,A,2025-01-16,False,synthetic order line
O0000427,M000177,2025-01-16,C005,P02,lettuce,10.0,kg,10.0,B,2025-01-16,True,synthetic order line
O0000428,M000174,2025-01-16,C002,P03,cuke,3.0,kg,3.0,A,2025-01-16,True,synthetic order line
O0000429,M000175,2025-01-16,C003,P03,cucumbers,1.0,crate,12.0,A,2025-01-16,False,synthetic order line
O0000430,M000177,2025-01-16,C005,P03,cucumbers,20.0,kg,20.0,B,2025-01-16,True,synthetic order line
O0000431,M000183,2025-01-16,C011,P03,cuke,23.0,kg,23.0,A,2025-01-16,False,synthetic order line
O0000432,M000182,2025-01-16,C010,P03,cuke,22.0,kg,22.0,B,2025-01-16,True,synthetic order line
O0000433,M000179,2025-01-16,C007,P04,berries,24.0,kg,24.0,B,2025-01-16,True,synthetic order line
O0000434,M000173,2025-01-16,C001,P04,berries,2.0,crate,12.0,B,2025-01-16,True,synthetic order line
O0000435,M000176,2025-01-16,C004,P04,strawberries,2.0,crate,12.0,A,2025-01-16,False,synthetic order line
O0000436,M000177,2025-01-16,C005,P04,strawberry,27.0,kg,27.0,B,2025-01-16,True,synthetic order line
O0000437,M000182,2025-01-16,C010,P04,berries,3.0,box,9.0,B,2025-01-16,True,synthetic order line
O0000438,M000180,2025-01-16,C008,P05,peppers,23.0,kg,23.0,B,2025-01-16,True,synthetic order line
O0000439,M000179,2025-01-16,C007,P05,capsicum,5.0,kg,5.0,A,2025-01-16,True,synthetic order line
O0000440,M000174,2025-01-16,C002,P05,bell pepper,1.0,box,5.0,B,2025-01-16,True,synthetic order line
O0000441,M000178,2025-01-16,C006,P05,peppers,1.0,box,5.0,A,2025-01-16,False,synthetic order line
O0000442,M000181,2025-01-16,C009,P05,bell pepper,11.0,kg,11.0,A,2025-01-16,False,synthetic order line
O0000443,M000176,2025-01-16,C004,P06,spinach,4.0,kg,4.0,A,2025-01-16,False,synthetic order line
O0000444,M000181,2025-01-16,C009,P06,leaf spinach,5.0,box,15.0,B,2025-01-16,True,synthetic order line
O0000445,M000178,2025-01-16,C006,P06,leaf spinach,28.0,kg,28.0,B,2025-01-16,False,synthetic order line
O0000446,M000175,2025-01-16,C003,P06,spinach,17.0,kg,17.0,B,2025-01-16,True,synthetic order line
O0000447,M000180,2025-01-16,C008,P07,carrot,43.0,kg,43.0,B,2025-01-16,True,synthetic order line
O0000448,M000175,2025-01-16,C003,P07,car,7.0,box,56.0,A,2025-01-16,False,synthetic order line
O0000449,M000181,2025-01-16,C009,P08,brocc,4.0,kg,4.0,A,2025-01-16,False,synthetic order line
O0000450,M000179,2025-01-16,C007,P08,broc,18.0,kg,18.0,A,2025-01-16,False,synthetic order line
O0000451,M000180,2025-01-16,C008,P08,broc,9.0,kg,9.0,A,2025-01-16,False,synthetic order line
O0000452,M000173,2025-01-16,C001,P08,broc,12.0,kg,12.0,A,2025-01-16,False,synthetic order line
O0000453,M000196,2025-01-17,C012,P01,toms,101.0,kg,101.0,B,2025-01-17,True,synthetic order line
O0000454,M000191,2025-01-17,C007,P01,tomatoes,8.0,box,40.0,A,2025-01-17,False,synthetic order line
O0000455,M000185,2025-01-17,C001,P01,tomato,8.0,kg,8.0,A,2025-01-17,True,synthetic order line
O0000456,M000195,2025-01-17,C011,P02,lettuces,4.0,crate,32.0,A,2025-01-17,False,synthetic order line
