supply_id,allocation_date,product_id,supply_grade,age_days,shelf_life_days,usable_quantity_kg,expires_next_day,unit_value_per_kg
S0000448,2025-01-08,P04,B,0,3,13.0,0,6.8
S0000449,2025-01-08,P04,B,1,3,4.0,0,6.8
S0000450,2025-01-08,P05,A,0,5,15.0,0,4.1
S0000451,2025-01-08,P05,A,1,5,17.0,0,4.1
S0000452,2025-01-08,P05,A,2,5,7.0,0,4.1
S0000453,2025-01-08,P05,A,3,5,3.0,0,4.1
S0000454,2025-01-08,P05,B,0,5,14.0,0,4.1
S0000455,2025-01-08,P05,B,1,5,15.0,0,4.1
S0000456,2025-01-08,P05,B,2,5,11.0,0,4.1
S0000457,2025-01-08,P05,B,3,5,3.0,0,4.1
S0000458,2025-01-08,P05,B,4,5,9.0,1,4.1
S0000459,2025-01-08,P06,A,0,3,12.0,0,3.0
S0000460,2025-01-08,P06,A,1,3,20.0,0,3.0
S0000461,2025-01-08,P06,A,2,3,1.0,1,3.0
S0000462,2025-01-08,P06,B,0,3,12.0,0,3.0
S0000463,2025-01-08,P06,B,1,3,6.0,0,3.0
S0000464,2025-01-08,P06,B,2,3,1.0,1,3.0
S0000465,2025-01-08,P07,A,0,7,16.0,0,1.8
S0000466,2025-01-08,P07,A,1,7,19.0,0,1.8
S0000467,2025-01-08,P07,A,2,7,30.0,0,1.8
S0000468,2025-01-08,P07,A,3,7,24.0,0,1.8
S0000469,2025-01-08,P07,A,4,7,25.0,0,1.8
S0000470,2025-01-08,P07,A,5,7,10.0,0,1.8
S0000471,2025-01-08,P07,A,6,7,1.0,1,1.8
S0000472,2025-01-08,P07,B,0,7,4.0,0,1.8
S0000473,2025-01-08,P07,B,1,7,6.0,0,1.8
S0000474,2025-01-08,P07,B,2,7,4.0,0,1.8
S0000475,2025-01-08,P07,B,3,7,6.0,0,1.8
S0000476,2025-01-08,P07,B,4,7,2.0,0,1.8
S0000477,2025-01-08,P08,A,0,5,24.0,0,3.7
S0000478,2025-01-08,P08,A,1,5,5.0,0,3.7
S0000479,2025-01-08,P08,A,2,5,9.0,0,3.7
S0000480,2025-01-08,P08,A,3,5,9.0,0,3.7
S0000481,2025-01-08,P08,A,4,5,4.0,1,3.7
S0000482,2025-01-08,P08,B,0,5,5.0,0,3.7
S0000483,2025-01-08,P08,B,1,5,7.0,0,3.7
S0000484,2025-01-08,P08,B,2,5,3.0,0,3.7
S0000485,2025-01-08,P08,B,3,5,1.0,0,3.7
S0000486,2025-01-09,P01,A,0,3,37.0,0,3.2
S0000487,2025-01-09,P01,A,1,3,30.0,0,3.2
S0000488,2025-01-09,P01,A,2,3,5.0,1,3.2
S0000489,2025-01-09,P01,B,0,3,28.0,0,3.2
S0000490,2025-01-09,P01,B,1,3,29.0,0,3.2
S0000491,2025-01-09,P02,A,0,3,25.0,0,2.6
S0000492,2025-01-09,P02,A,1,3,19.0,0,2.6
S0000493,2025-01-09,P02,A,2,3,4.0,1,2.6
S0000494,2025-01-09,P02,B,0,3,14.0,0,2.6
S0000495,2025-01-09,P02,B,1,3,10.0,0,2.6
S0000496,2025-01-09,P02,B,2,3,3.0,1,2.6
S0000497,2025-01-09,P03,A,0,4,16.0,0,2.1
S0000498,2025-01-09,P03,A,1,4,41.0,0,2.1
S0000499,2025-01-09,P03,A,2,4,14.0,0,2.1
S0000500,2025-01-09,P03,A,3,4,9.0,1,2.1
S0000501,2025-01-09,P03,B,0,4,8.0,0,2.1
S0000502,2025-01-09,P03,B,1,4,10.0,0,2.1
S0000503,2025-01-09,P03,B,2,4,2.0,0,2.1
S0000504,2025-01-09,P03,B,3,4,2.0,1,2.1
S0000505,2025-01-09,P04,A,0,3,21.0,0,6.8
S0000506,2025-01-09,P04,A,1,3,12.0,0,6.8
S0000507,2025-01-09,P04,A,2,3,4.0,1,6.8
S0000508,2025-01-09,P04,B,0,3,18.0,0,6.8
S0000509,2025-01-09,P04,B,1,3,3.0,0,6.8
S0000510,2025-01-09,P04,B,2,3,1.0,1,6.8
S0000511,2025-01-09,P05,A,0,5,25.0,0,4.1
S0000512,2025-01-09,P05,A,1,5,10.0,0,4.1
S0000513,2025-01-09,P05,A,2,5,6.0,0,4.1
S0000514,2025-01-09,P05,A,3,5,1.0,0,4.1
S0000515,2025-01-09,P05,A,4,5,8.0,1,4.1
S0000516,2025-01-09,P05,B,0,5,7.0,0,4.1
S0000517,2025-01-09,P05,B,1,5,5.0,0,4.1
S0000518,2025-01-09,P05,B,2,5,15.0,0,4.1
S0000519,2025-01-09,P05,B,3,5,1.0,0,4.1
S0000520,2025-01-09,P06,A,0,3,53.0,0,3.0
S0000521,2025-01-09,P06,A,1,3,7.0,0,3.0
S0000522,2025-01-09,P06,A,2,3,3.0,1,3.0
S0000523,2025-01-09,P06,B,0,3,11.0,0,3.0
S0000524,2025-01-09,P06,B,1,3,5.0,0,3.0
S0000525,2025-01-09,P06,B,2,3,1.0,1,3.0
S0000526,2025-01-09,P07,A,0,7,10.0,0,1.8
S0000527,2025-01-09,P07,A,1,7,21.0,0,1.8
S0000528,2025-01-09,P07,A,2,7,15.0,0,1.8
S0000529,2025-01-09,P07,A,3,7,11.0,0,1.8
S0000530,2025-01-09,P07,A,4,7,5.0,0,1.8
S0000531,2025-01-09,P07,A,5,7,4.0,0,1.8
S0000532,2025-01-09,P07,A,6,7,2.0,1,1.8
S0000533,2025-01-09,P07,B,0,7,6.0,0,1.8
S0000534,2025-01-09,P07,B,1,7,4.0,0,1.8
S0000535,2025-01-09,P07,B,2,7,5.0,0,1.8
S0000536,2025-01-09,P07,B,3,7,3.0,0,1.8
S0000537,2025-01-09,P07,B,4,7,3.0,0,1.8
S0000538,2025-01-09,P07,B,5,7,2.0,0,1.8
S0000539,2025-01-09,P07,B,6,7,2.0,1,1.8
S0000540,2025-01-09,P08,A,0,5,17.0,0,3.7
S0000541,2025-01-09,P08,A,1,5,10.0,0,3.7
S0000542,2025-01-09,P08,A,2,5,14.0,0,3.7
S0000543,2025-01-09,P08,A,3,5,6.0,0,3.7
S0000544,2025-01-09,P08,A,4,5,1.0,1,3.7
S0000545,2025-01-09,P08,B,1,5,2.0,0,3.7
S0000546,2025-01-09,P08,B,2,5,4.0,0,3.7
S0000547,2025-01-09,P08,B,4,5,2.0,1,3.7
S0000548,2025-01-10,P01,A,0,3,22.0,0,3.2
S0000549,2025-01-10,P01,A,1,3,31.0,0,3.2
S0000550,2025-01-10,P01,A,2,3,17.0,1,3.2
S0000551,2025-01-10,P01,B,0,3,30.0,0,3.2
S0000552,2025-01-10,P01,B,1,3,9.0,0,3.2
S0000553,2025-01-10,P01,B,2,3,5.0,1,3.2
S0000554,2025-01-10,P02,A,0,3,6.0,0,2.6
S0000555,2025-01-10,P02,A,1,3,22.0,0,2.6
S0000556,2025-01-10,P02,A,2,3,1.0,1,2.6
S0000557,2025-01-10,P02,B,0,3,12.0,0,2.6
S0000558,2025-01-10,P02,B,1,3,4.0,0,2.6
S0000559,2025-01-10,P02,B,2,3,14.0,1,2.6
S0000560,2025-01-10,P03,A,0,4,30.0,0,2.1
S0000561,2025-01-10,P03,A,1,4,9.0,0,2.1
S0000562,2025-01-10,P03,A,2,4,3.0,0,2.1
S0000563,2025-01-10,P03,B,0,4,13.0,0,2.1
S0000564,2025-01-10,P03,B,1,4,12.0,0,2.1
S0000565,2025-01-10,P03,B,2,4,3.0,0,2.1
S0000566,2025-01-10,P03,B,3,4,1.0,1,2.1
S0000567,2025-01-10,P04,A,0,3,39.0,0,6.8
S0000568,2025-01-10,P04,A,1,3,10.0,0,6.8
S0000569,2025-01-10,P04,A,2,3,12.0,1,6.8
S0000570,2025-01-10,P04,B,0,3,9.0,0,6.8
S0000571,2025-01-10,P04,B,1,3,2.0,0,6.8
S0000572,2025-01-10,P05,A,0,5,3.0,0,4.1
S0000573,2025-01-10,P05,A,1,5,7.0,0,4.1
S0000574,2025-01-10,P05,A,2,5,7.0,0,4.1
S0000575,2025-01-10,P05,A,3,5,11.0,0,4.1
S0000576,2025-01-10,P05,B,0,5,18.0,0,4.1
S0000577,2025-01-10,P05,B,1,5,5.0,0,4.1
S0000578,2025-01-10,P05,B,2,5,7.0,0,4.1
S0000579,2025-01-10,P05,B,3,5,1.0,0,4.1
S0000580,2025-01-10,P05,B,4,5,3.0,1,4.1
S0000581,2025-01-10,P06,A,0,3,15.0,0,3.0
S0000582,2025-01-10,P06,A,1,3,9.0,0,3.0
S0000583,2025-01-10,P06,A,2,3,3.0,1,3.0
S0000584,2025-01-10,P06,B,0,3,17.0,0,3.0
S0000585,2025-01-10,P06,B,1,3,9.0,0,3.0
S0000586,2025-01-10,P06,B,2,3,7.0,1,3.0
S0000587,2025-01-10,P07,A,0,7,25.0,0,1.8
S0000588,2025-01-10,P07,A,1,7,25.0,0,1.8
S0000589,2025-01-10,P07,A,2,7,27.0,0,1.8
S0000590,2025-01-10,P07,A,3,7,4.0,0,1.8
S0000591,2025-01-10,P07,A,4,7,7.0,0,1.8
S0000592,2025-01-10,P07,A,5,7,6.0,0,1.8
S0000593,2025-01-10,P07,A,6,7,11.0,1,1.8
S0000594,2025-01-10,P07,B,0,7,6.0,0,1.8
S0000595,2025-01-10,P07,B,1,7,1.0,0,1.8
S0000596,2025-01-10,P07,B,2,7,4.0,0,1.8
S0000597,2025-01-10,P07,B,4,7,3.0,0,1.8
S0000598,2025-01-10,P07,B,5,7,4.0,0,1.8
S0000599,2025-01-10,P08,A,0,5,13.0,0,3.7
S0000600,2025-01-10,P08,A,1,5,12.0,0,3.7
S0000601,2025-01-10,P08,A,2,5,4.0,0,3.7
S0000602,2025-01-10,P08,A,3,5,3.0,0,3.7
S0000603,2025-01-10,P08,B,0,5,9.0,0,3.7
S0000604,2025-01-10,P08,B,1,5,5.0,0,3.7
S0000605,2025-01-10,P08,B,2,5,17.0,0,3.7
S0000606,2025-01-10,P08,B,3,5,7.0,0,3.7
S0000607,2025-01-11,P01,A,0,3,20.0,0,3.2
S0000608,2025-01-11,P01,A,1,3,32.0,0,3.2
S0000609,2025-01-11,P01,A,2,3,6.0,1,3.2
S0000610,2025-01-11,P01,B,0,3,32.0,0,3.2
S0000611,2025-01-11,P01,B,1,3,16.0,0,3.2
S0000612,2025-01-11,P01,B,2,3,14.0,1,3.2
S0000613,2025-01-11,P02,A,0,3,51.0,0,2.6
S0000614,2025-01-11,P02,A,1,3,27.0,0,2.6
S0000615,2025-01-11,P02,B,0,3,16.0,0,2.6
S0000616,2025-01-11,P02,B,1,3,9.0,0,2.6
S0000617,2025-01-11,P02,B,2,3,5.0,1,2.6
S0000618,2025-01-11,P03,A,0,4,42.0,0,2.1
S0000619,2025-01-11,P03,A,1,4,43.0,0,2.1
S0000620,2025-01-11,P03,A,2,4,18.0,0,2.1
S0000621,2025-01-11,P03,A,3,4,3.0,1,2.1
S0000622,2025-01-11,P03,B,0,4,8.0,0,2.1
S0000623,2025-01-11,P03,B,1,4,6.0,0,2.1
S0000624,2025-01-11,P03,B,2,4,3.0,0,2.1
S0000625,2025-01-11,P03,B,3,4,3.0,1,2.1
S0000626,2025-01-11,P04,A,0,3,9.0,0,6.8
S0000627,2025-01-11,P04,A,1,3,20.0,0,6.8
S0000628,2025-01-11,P04,B,0,3,9.0,0,6.8
S0000629,2025-01-11,P04,B,1,3,5.0,0,6.8
S0000630,2025-01-11,P05,A,0,5,5.0,0,4.1
S0000631,2025-01-11,P05,A,1,5,4.0,0,4.1
S0000632,2025-01-11,P05,A,2,5,8.0,0,4.1
S0000633,2025-01-11,P05,A,3,5,9.0,0,4.1
S0000634,2025-01-11,P05,A,4,5,2.0,1,4.1
S0000635,2025-01-11,P05,B,0,5,4.0,0,4.1
S0000636,2025-01-11,P05,B,1,5,2.0,0,4.1
S0000637,2025-01-11,P05,B,2,5,4.0,0,4.1
S0000638,2025-01-11,P05,B,3,5,4.0,0,4.1
S0000639,2025-01-11,P05,B,4,5,1.0,1,4.1
S0000640,2025-01-11,P06,A,0,3,13.0,0,3.0
S0000641,2025-01-11,P06,A,1,3,7.0,0,3.0
S0000642,2025-01-11,P06,B,0,3,10.0,0,3.0
S0000643,2025-01-11,P06,B,1,3,3.0,0,3.0
S0000644,2025-01-11,P06,B,2,3,8.0,1,3.0
S0000645,2025-01-11,P07,A,0,7,16.0,0,1.8
S0000646,2025-01-11,P07,A,1,7,13.0,0,1.8
S0000647,2025-01-11,P07,A,2,7,5.0,0,1.8
S0000648,2025-01-11,P07,A,3,7,10.0,0,1.8
S0000649,2025-01-11,P07,A,4,7,7.0,0,1.8
S0000650,2025-01-11,P07,A,5,7,4.0,0,1.8
S0000651,2025-01-11,P07,A,6,7,1.0,1,1.8
S0000652,2025-01-11,P07,B,0,7,21.0,0,1.8
S0000653,2025-01-11,P07,B,1,7,15.0,0,1.8
S0000654,2025-01-11,P07,B,2,7,8.0,0,1.8
S0000655,2025-01-11,P07,B,3,7,6.0,0,1.8
S0000656,2025-01-11,P07,B,4,7,11.0,0,1.8
S0000657,2025-01-11,P07,B,5,7,7.0,0,1.8
S0000658,2025-01-11,P07,B,6,7,1.0,1,1.8
S0000659,2025-01-11,P08,A,0,5,9.0,0,3.7
S0000660,2025-01-11,P08,A,1,5,12.0,0,3.7
S0000661,2025-01-11,P08,A,2,5,17.0,0,3.7
S0000662,2025-01-11,P08,A,3,5,5.0,0,3.7
S0000663,2025-01-11,P08,A,4,5,1.0,1,3.7
S0000664,2025-01-11,P08,B,0,5,7.0,0,3.7
S0000665,2025-01-11,P08,B,1,5,8.0,0,3.7
S0000666,2025-01-11,P08,B,2,5,4.0,0,3.7
S0000667,2025-01-11,P08,B,3,5,1.0,0,3.7
S0000668,2025-01-12,P01,A,0,3,36.0,0,3.2
S0000669,2025-01-12,P01,A,1,3,20.0,0,3.2
S0000670,2025-01-12,P01,A,2,3,6.0,1,3.2
S0000671,2025-01-12,P01,B,0,3,54.0,0,3.2
S0000672,2025-01-12,P01,B,1,3,14.0,0,3.2
S0000673,2025-01-12,P01,B,2,3,2.0,1,3.2
S0000674,2025-01-12,P02,A,0,3,33.0,0,2.6
S0000675,2025-01-12,P02,A,1,3,6.0,0,2.6
S0000676,2025-01-12,P02,A,2,3,1.0,1,2.6
S0000677,2025-01-12,P02,B,0,3,25.0,0,2.6
S0000678,2025-01-12,P02,B,1,3,18.0,0,2.6
S0000679,2025-01-12,P02,B,2,3,5.0,1,2.6
S0000680,2025-01-12,P03,A,0,4,57.0,0,2.1
S0000681,2025-01-12,P03,A,1,4,39.0,0,2.1
S0000682,2025-01-12,P03,A,2,4,3.0,0,2.1
S0000683,2025-01-12,P03,A,3,4,11.0,1,2.1
S0000684,2025-01-12,P03,B,0,4,11.0,0,2.1
S0000685,2025-01-12,P03,B,1,4,14.0,0,2.1
S0000686,2025-01-12,P03,B,2,4,2.0,0,2.1
S0000687,2025-01-12,P03,B,3,4,10.0,1,2.1
S0000688,2025-01-12,P04,A,0,3,32.0,0,6.8
S0000689,2025-01-12,P04,A,1,3,11.0,0,6.8
S0000690,2025-01-12,P04,A,2,3,1.0,1,6.8
S0000691,2025-01-12,P04,B,0,3,7.0,0,6.8
S0000692,2025-01-12,P04,B,1,3,6.0,0,6.8
S0000693,2025-01-12,P04,B,2,3,1.0,1,6.8
S0000694,2025-01-12,P05,A,0,5,5.0,0,4.1
S0000695,2025-01-12,P05,A,1,5,2.0,0,4.1
S0000696,2025-01-12,P05,A,2,5,12.0,0,4.1
S0000697,2025-01-12,P05,A,3,5,8.0,0,4.1
S0000698,2025-01-12,P05,A,4,5,1.0,1,4.1
S0000699,2025-01-12,P05,B,0,5,18.0,0,4.1
S0000700,2025-01-12,P05,B,1,5,8.0,0,4.1
S0000701,2025-01-12,P05,B,2,5,2.0,0,4.1
S0000702,2025-01-12,P05,B,4,5,6.0,1,4.1
S0000703,2025-01-12,P06,A,0,3,22.0,0,3.0
S0000704,2025-01-12,P06,A,1,3,20.0,0,3.0
S0000705,2025-01-12,P06,B,0,3,10.0,0,3.0
S0000706,2025-01-12,P06,B,1,3,7.0,0,3.0
S0000707,2025-01-12,P06,B,2,3,6.0,1,3.0
S0000708,2025-01-12,P07,A,0,7,35.0,0,1.8
S0000709,2025-01-12,P07,A,1,7,15.0,0,1.8
S0000710,2025-01-12,P07,A,2,7,7.0,0,1.8
S0000711,2025-01-12,P07,A,3,7,7.0,0,1.8
S0000712,2025-01-12,P07,A,4,7,14.0,0,1.8
S0000713,2025-01-12,P07,A,5,7,9.0,0,1.8
S0000714,2025-01-12,P07,A,6,7,7.0,1,1.8
S0000715,2025-01-12,P07,B,0,7,6.0,0,1.8
S0000716,2025-01-12,P07,B,1,7,6.0,0,1.8
S0000717,2025-01-12,P07,B,2,7,7.0,0,1.8
S0000718,2025-01-12,P07,B,3,7,8.0,0,1.8
S0000719,2025-01-12,P07,B,5,7,3.0,0,1.8
S0000720,2025-01-12,P08,A,0,5,4.0,0,3.7
S0000721,2025-01-12,P08,A,1,5,10.0,0,3.7
S0000722,2025-01-12,P08,A,2,5,4.0,0,3.7
S0000723,2025-01-12,P08,A,3,5,5.0,0,3.7
S0000724,2025-01-12,P08,A,4,5,9.0,1,3.7
S0000725,2025-01-12,P08,B,0,5,5.0,0,3.7
S0000726,2025-01-12,P08,B,1,5,3.0,0,3.7
S0000727,2025-01-12,P08,B,2,5,6.0,0,3.7
S0000728,2025-01-12,P08,B,3,5,1.0,0,3.7
S0000729,2025-01-12,P08,B,4,5,1.0,1,3.7
S0000730,2025-01-13,P01,A,0,3,42.0,0,3.2
S0000731,2025-01-13,P01,A,1,3,34.0,0,3.2
S0000732,2025-01-13,P01,A,2,3,1.0,1,3.2
S0000733,2025-01-13,P01,B,0,3,11.0,0,3.2
S0000734,2025-01-13,P01,B,1,3,15.0,0,3.2
S0000735,2025-01-13,P02,A,0,3,17.0,0,2.6
S0000736,2025-01-13,P02,A,1,3,14.0,0,2.6
S0000737,2025-01-13,P02,A,2,3,16.0,1,2.6
S0000738,2025-01-13,P02,B,0,3,8.0,0,2.6
S0000739,2025-01-13,P02,B,1,3,5.0,0,2.6
S0000740,2025-01-13,P02,B,2,3,1.0,1,2.6
S0000741,2025-01-13,P03,A,0,4,39.0,0,2.1
S0000742,2025-01-13,P03,A,1,4,16.0,0,2.1
S0000743,2025-01-13,P03,A,2,4,7.0,0,2.1
S0000744,2025-01-13,P03,A,3,4,3.0,1,2.1
S0000745,2025-01-13,P03,B,0,4,5.0,0,2.1
S0000746,2025-01-13,P03,B,1,4,3.0,0,2.1
S0000747,2025-01-13,P03,B,2,4,2.0,0,2.1
S0000748,2025-01-13,P03,B,3,4,2.0,1,2.1
S0000749,2025-01-13,P04,A,0,3,15.0,0,6.8
S0000750,2025-01-13,P04,A,1,3,12.0,0,6.8
S0000751,2025-01-13,P04,A,2,3,5.0,1,6.8
S0000752,2025-01-13,P04,B,0,3,7.0,0,6.8
S0000753,2025-01-13,P04,B,1,3,7.0,0,6.8
S0000754,2025-01-13,P05,A,0,5,5.0,0,4.1
S0000755,2025-01-13,P05,A,1,5,13.0,0,4.1
S0000756,2025-01-13,P05,A,2,5,11.0,0,4.1
S0000757,2025-01-13,P05,A,3,5,7.0,0,4.1
S0000758,2025-01-13,P05,A,4,5,3.0,1,4.1
S0000759,2025-01-13,P05,B,0,5,9.0,0,4.1
S0000760,2025-01-13,P05,B,1,5,11.0,0,4.1
S0000761,2025-01-13,P05,B,2,5,2.0,0,4.1
S0000762,2025-01-13,P06,A,0,3,12.0,0,3.0
S0000763,2025-01-13,P06,A,1,3,7.0,0,3.0
S0000764,2025-01-13,P06,A,2,3,12.0,1,3.0
S0000765,2025-01-13,P06,B,0,3,13.0,0,3.0
S0000766,2025-01-13,P06,B,1,3,3.0,0,3.0
S0000767,2025-01-13,P06,B,2,3,8.0,1,3.0
S0000768,2025-01-13,P07,A,0,7,9.0,0,1.8
S0000769,2025-01-13,P07,A,1,7,13.0,0,1.8
S0000770,2025-01-13,P07,A,2,7,6.0,0,1.8
S0000771,2025-01-13,P07,A,3,7,4.0,0,1.8
S0000772,2025-01-13,P07,A,4,7,3.0,0,1.8
S0000773,2025-01-13,P07,A,5,7,8.0,0,1.8
S0000774,2025-01-13,P07,A,6,7,4.0,1,1.8
S0000775,2025-01-13,P07,B,0,7,6.0,0,1.8
S0000776,2025-01-13,P07,B,1,7,3.0,0,1.8
S0000777,2025-01-13,P07,B,2,7,4.0,0,1.8
S0000778,2025-01-13,P07,B,3,7,6.0,0,1.8
S0000779,2025-01-13,P07,B,4,7,8.0,0,1.8
S0000780,2025-01-13,P07,B,6,7,3.0,1,1.8
S0000781,2025-01-13,P08,A,0,5,5.0,0,3.7
S0000782,2025-01-13,P08,A,1,5,11.0,0,3.7
S0000783,2025-01-13,P08,A,2,5,8.0,0,3.7
S0000784,2025-01-13,P08,A,3,5,2.0,0,3.7
S0000785,2025-01-13,P08,A,4,5,2.0,1,3.7
S0000786,2025-01-13,P08,B,0,5,8.0,0,3.7
S0000787,2025-01-13,P08,B,1,5,9.0,0,3.7
S0000788,2025-01-13,P08,B,2,5,4.0,0,3.7
S0000789,2025-01-13,P08,B,3,5,1.0,0,3.7
S0000790,2025-01-13,P08,B,4,5,2.0,1,3.7
S0000791,2025-01-14,P01,A,0,3,37.0,0,3.2
S0000792,2025-01-14,P01,A,1,3,8.0,0,3.2
S0000793,2025-01-14,P01,A,2,3,12.0,1,3.2
S0000794,2025-01-14,P01,B,0,3,42.0,0,3.2
S0000795,2025-01-14,P01,B,1,3,5.0,0,3.2
S0000796,2025-01-14,P01,B,2,3,1.0,1,3.2
S0000797,2025-01-14,P02,A,0,3,19.0,0,2.6
S0000798,2025-01-14,P02,A,1,3,20.0,0,2.6
S0000799,2025-01-14,P02,A,2,3,3.0,1,2.6
S0000800,2025-01-14,P02,B,0,3,20.0,0,2.6
S0000801,2025-01-14,P02,B,1,3,3.0,0,2.6
S0000802,2025-01-14,P03,A,0,4,25.0,0,2.1
S0000803,2025-01-14,P03,A,1,4,12.0,0,2.1
S0000804,2025-01-14,P03,A,2,4,5.0,0,2.1
S0000805,2025-01-14,P03,A,3,4,8.0,1,2.1
S0000806,2025-01-14,P03,B,0,4,24.0,0,2.1
S0000807,2025-01-14,P03,B,1,4,3.0,0,2.1
S0000808,2025-01-14,P03,B,2,4,4.0,0,2.1
S0000809,2025-01-14,P03,B,3,4,2.0,1,2.1
S0000810,2025-01-14,P04,A,0,3,17.0,0,6.8
S0000811,2025-01-14,P04,A,1,3,10.0,0,6.8
S0000812,2025-01-14,P04,B,0,3,15.0,0,6.8
S0000813,2025-01-14,P04,B,1,3,3.0,0,6.8
S0000814,2025-01-14,P05,A,0,5,14.0,0,4.1
S0000815,2025-01-14,P05,A,1,5,17.0,0,4.1
S0000816,2025-01-14,P05,A,2,5,6.0,0,4.1
S0000817,2025-01-14,P05,A,3,5,4.0,0,4.1
S0000818,2025-01-14,P05,A,4,5,1.0,1,4.1
S0000819,2025-01-14,P05,B,0,5,3.0,0,4.1
S0000820,2025-01-14,P05,B,1,5,1.0,0,4.1
S0000821,2025-01-14,P05,B,3,5,3.0,0,4.1
S0000822,2025-01-14,P06,A,0,3,27.0,0,3.0
S0000823,2025-01-14,P06,A,1,3,8.0,0,3.0
S0000824,2025-01-14,P06,A,2,3,2.0,1,3.0
S0000825,2025-01-14,P06,B,0,3,10.0,0,3.0
S0000826,2025-01-14,P06,B,1,3,25.0,0,3.0
S0000827,2025-01-14,P06,B,2,3,1.0,1,3.0
S0000828,2025-01-14,P07,A,0,7,13.0,0,1.8
S0000829,2025-01-14,P07,A,1,7,24.0,0,1.8
S0000830,2025-01-14,P07,A,2,7,9.0,0,1.8
S0000831,2025-01-14,P07,A,3,7,8.0,0,1.8
S0000832,2025-01-14,P07,A,4,7,3.0,0,1.8
S0000833,2025-01-14,P07,A,5,7,7.0,0,1.8
S0000834,2025-01-14,P07,B,0,7,14.0,0,1.8
S0000835,2025-01-14,P07,B,1,7,10.0,0,1.8
S0000836,2025-01-14,P07,B,2,7,8.0,0,1.8
S0000837,2025-01-14,P07,B,3,7,2.0,0,1.8
S0000838,2025-01-14,P07,B,4,7,1.0,0,1.8
S0000839,2025-01-14,P07,B,5,7,2.0,0,1.8
S0000840,2025-01-14,P07,B,6,7,5.0,1,1.8
S0000841,2025-01-14,P08,A,0,5,8.0,0,3.7
S0000842,2025-01-14,P08,A,1,5,9.0,0,3.7
S0000843,2025-01-14,P08,A,2,5,3.0,0,3.7
S0000844,2025-01-14,P08,B,0,5,8.0,0,3.7
S0000845,2025-01-14,P08,B,1,5,4.0,0,3.7
S0000846,2025-01-14,P08,B,2,5,9.0,0,3.7
S0000847,2025-01-14,P08,B,3,5,1.0,0,3.7
S0000848,2025-01-14,P08,B,4,5,3.0,1,3.7
S0000849,2025-01-15,P01,A,0,3,41.0,0,3.2
S0000850,2025-01-15,P01,A,1,3,11.0,0,3.2
S0000851,2025-01-15,P01,A,2,3,11.0,1,3.2
S0000852,2025-01-15,P01,B,0,3,19.0,0,3.2
S0000853,2025-01-15,P01,B,1,3,14.0,0,3.2
S0000854,2025-01-15,P01,B,2,3,6.0,1,3.2
S0000855,2025-01-15,P02,A,0,3,40.0,0,2.6
S0000856,2025-01-15,P02,A,1,3,18.0,0,2.6
S0000857,2025-01-15,P02,A,2,3,2.0,1,2.6
S0000858,2025-01-15,P02,B,0,3,8.0,0,2.6
S0000859,2025-01-15,P02,B,1,3,13.0,0,2.6
S0000860,2025-01-15,P02,B,2,3,3.0,1,2.6
S0000861,2025-01-15,P03,A,0,4,22.0,0,2.1
S0000862,2025-01-15,P03,A,1,4,29.0,0,2.1
S0000863,2025-01-15,P03,A,2,4,30.0,0,2.1
S0000864,2025-01-15,P03,A,3,4,9.0,1,2.1
S0000865,2025-01-15,P03,B,0,4,15.0,0,2.1
S0000866,2025-01-15,P03,B,1,4,3.0,0,2.1
S0000867,2025-01-15,P03,B,2,4,10.0,0,2.1
S0000868,2025-01-15,P03,B,3,4,3.0,1,2.1
S0000869,2025-01-15,P04,A,0,3,17.0,0,6.8
S0000870,2025-01-15,P04,A,1,3,26.0,0,6.8
S0000871,2025-01-15,P04,A,2,3,6.0,1,6.8
S0000872,2025-01-15,P04,B,0,3,6.0,0,6.8
S0000873,2025-01-15,P04,B,1,3,3.0,0,6.8
S0000874,2025-01-15,P05,A,0,5,18.0,0,4.1
S0000875,2025-01-15,P05,A,1,5,6.0,0,4.1
S0000876,2025-01-15,P05,A,2,5,8.0,0,4.1
S0000877,2025-01-15,P05,A,3,5,10.0,0,4.1
S0000878,2025-01-15,P05,A,4,5,4.0,1,4.1
S0000879,2025-01-15,P05,B,0,5,6.0,0,4.1
S0000880,2025-01-15,P05,B,1,5,2.0,0,4.1
S0000881,2025-01-15,P05,B,2,5,5.0,0,4.1
S0000882,2025-01-15,P06,A,0,3,19.0,0,3.0
S0000883,2025-01-15,P06,A,1,3,8.0,0,3.0
S0000884,2025-01-15,P06,A,2,3,7.0,1,3.0
S0000885,2025-01-15,P06,B,0,3,5.0,0,3.0
S0000886,2025-01-15,P06,B,1,3,2.0,0,3.0
S0000887,2025-01-15,P06,B,2,3,2.0,1,3.0
S0000888,2025-01-15,P07,A,0,7,10.0,0,1.8
S0000889,2025-01-15,P07,A,1,7,8.0,0,1.8
S0000890,2025-01-15,P07,A,2,7,15.0,0,1.8
S0000891,2025-01-15,P07,A,3,7,3.0,0,1.8
S0000892,2025-01-15,P07,A,4,7,7.0,0,1.8
S0000893,2025-01-15,P07,A,5,7,1.0,0,1.8
S0000894,2025-01-15,P07,A,6,7,7.0,1,1.8
S0000895,2025-01-15,P07,B,0,7,9.0,0,1.8
S0000896,2025-01-15,P07,B,1,7,10.0,0,1.8
