allocation_date,condition,order_line_id,message_id,supply_id,customer_id,product_id,supply_grade,requested_grade,delivery_date,objective_unit_score,allocated_quantity_kg,exact_grade
2025-03-03,B1_optimization_only,O0001700,M000699,S0003677,C007,P01,B,B,2025-03-03,10.466676666666666,7.0,1
2025-03-03,B1_optimization_only,O0001700,M000699,S0003678,C007,P01,B,B,2025-03-03,25.80002,5.0,1
2025-03-03,B1_optimization_only,O0001703,M000697,S0003679,C005,P02,A,A,2025-03-03,8.666666666666666,15.0,1
2025-03-03,B1_optimization_only,O0001702,M000702,S0003680,C010,P02,A,A,2025-03-03,10.866676666666665,3.0,1
2025-03-03,B1_optimization_only,O0001703,M000697,S0003680,C005,P02,A,A,2025-03-03,10.666676666666666,4.0,1
2025-03-03,B1_optimization_only,O0001702,M000702,S0003681,C010,P02,A,A,2025-03-03,26.20002,3.0,1
2025-03-03,B1_optimization_only,O0001704,M000704,S0003682,C012,P02,B,B,2025-03-03,7.066666666666667,3.0,1
2025-03-03,B1_optimization_only,O0001704,M000704,S0003683,C012,P02,B,B,2025-03-03,9.066676666666666,11.0,1
2025-03-03,B1_optimization_only,O0001701,M000696,S0003684,C004,P02,B,B,2025-03-03,26.80002,3.0,1
2025-03-03,B1_optimization_only,O0001704,M000704,S0003684,C012,P02,B,B,2025-03-03,24.400019999999998,1.0,1
2025-03-03,B1_optimization_only,O0001709,M000697,S0003685,C005,P03,A,A,2025-03-03,7.875,29.0,1
2025-03-03,B1_optimization_only,O0001707,M000696,S0003686,C004,P03,A,A,2025-03-03,9.80001,18.0,1
2025-03-03,B1_optimization_only,O0001709,M000697,S0003686,C005,P03,A,A,2025-03-03,9.00001,9.0,1
2025-03-03,B1_optimization_only,O0001707,M000696,S0003687,C004,P03,A,A,2025-03-03,11.67502,5.0,1
2025-03-03,B1_optimization_only,O0001707,M000696,S0003688,C004,P03,A,A,2025-03-03,26.30003,2.0,1
2025-03-03,B1_optimization_only,O0001705,M000701,S0003689,C009,P03,B,B,2025-03-03,8.275,8.0,1
2025-03-03,B1_optimization_only,O0001705,M000701,S0003690,C009,P03,B,B,2025-03-03,9.40001,1.0,1
2025-03-03,B1_optimization_only,O0001706,M000695,S0003690,C002,P03,B,B,2025-03-03,11.200009999999999,2.0,1
2025-03-03,B1_optimization_only,O0001706,M000695,S0003691,C002,P03,B,B,2025-03-03,13.075019999999999,9.0,1
2025-03-03,B1_optimization_only,O0001706,M000695,S0003692,C002,P03,B,B,2025-03-03,27.700029999999998,1.0,1
2025-03-03,B1_optimization_only,O0001710,M000698,S0003693,C006,P04,A,A,2025-03-03,12.666666666666666,23.0,1
2025-03-03,B1_optimization_only,O0001711,M000702,S0003693,C010,P04,A,A,2025-03-03,13.066666666666665,12.0,1
2025-03-03,B1_optimization_only,O0001714,M000697,S0003693,C005,P04,A,A,2025-03-03,12.866666666666665,4.0,1
2025-03-03,B1_optimization_only,O0001711,M000702,S0003694,C010,P04,A,A,2025-03-03,15.066676666666664,8.0,1
2025-03-03,B1_optimization_only,O0001712,M000700,S0003695,C008,P04,B,B,2025-03-03,11.866666666666665,3.0,1
2025-03-03,B1_optimization_only,O0001713,M000694,S0003695,C001,P04,B,B,2025-03-03,15.466666666666667,9.0,1
2025-03-03,B1_optimization_only,O0001713,M000694,S0003696,C001,P04,B,B,2025-03-03,17.466676666666668,1.0,1
2025-03-03,B1_optimization_only,O0001713,M000694,S0003697,C001,P04,B,B,2025-03-03,32.800019999999996,2.0,1
2025-03-03,B1_optimization_only,O0001718,M000699,S0003699,C007,P05,A,B,2025-03-03,8.56001,11.0,0
2025-03-03,B1_optimization_only,O0001717,M000694,S0003700,C001,P05,A,B,2025-03-03,13.16002,10.0,0
2025-03-03,B1_optimization_only,O0001719,M000695,S0003700,C002,P05,A,B,2025-03-03,12.760019999999999,3.0,0
2025-03-03,B1_optimization_only,O0001717,M000694,S0003701,C001,P05,A,B,2025-03-03,14.84003,8.0,0
2025-03-03,B1_optimization_only,O0001717,M000694,S0003702,C001,P05,A,B,2025-03-03,29.00004,4.0,0
2025-03-03,B1_optimization_only,O0001716,M000697,S0003703,C005,P05,B,B,2025-03-03,9.74,7.0,1
2025-03-03,B1_optimization_only,O0001718,M000699,S0003703,C007,P05,B,B,2025-03-03,8.94,8.0,1
2025-03-03,B1_optimization_only,O0001715,M000702,S0003704,C010,P05,B,B,2025-03-03,10.66001,4.0,1
2025-03-03,B1_optimization_only,O0001716,M000697,S0003704,C005,P05,B,B,2025-03-03,10.46001,13.0,1
2025-03-03,B1_optimization_only,O0001719,M000695,S0003704,C002,P05,B,B,2025-03-03,12.66001,9.0,1
2025-03-03,B1_optimization_only,O0001717,M000694,S0003705,C001,P05,B,B,2025-03-03,14.260019999999999,1.0,1
2025-03-03,B1_optimization_only,O0001717,M000694,S0003706,C001,P05,B,B,2025-03-03,15.940030000000002,9.0,1
2025-03-03,B1_optimization_only,O0001717,M000694,S0003707,C001,P05,B,B,2025-03-03,30.10004,2.0,1
2025-03-03,B1_optimization_only,O0001720,M000703,S0003708,C011,P06,A,A,2025-03-03,7.666666666666667,7.0,1
2025-03-03,B1_optimization_only,O0001721,M000699,S0003708,C007,P06,A,A,2025-03-03,8.266666666666666,2.0,1
2025-03-03,B1_optimization_only,O0001721,M000699,S0003709,C007,P06,A,A,2025-03-03,10.266676666666665,16.0,1
2025-03-03,B1_optimization_only,O0001721,M000699,S0003710,C007,P06,A,A,2025-03-03,25.60002,3.0,1
2025-03-03,B1_optimization_only,O0001722,M000695,S0003711,C002,P06,B,B,2025-03-03,11.266666666666666,6.0,1
2025-03-03,B1_optimization_only,O0001722,M000695,S0003712,C002,P06,B,B,2025-03-03,13.266676666666665,2.0,1
2025-03-03,B1_optimization_only,O0001725,M000700,S0003713,C008,P07,A,B,2025-03-03,5.222448979591836,17.0,0
2025-03-03,B1_optimization_only,O0001725,M000700,S0003714,C008,P07,A,B,2025-03-03,5.589805918367346,8.0,0
2025-03-03,B1_optimization_only,O0001725,M000700,S0003715,C008,P07,A,B,2025-03-03,6.20206081632653,4.0,0
2025-03-03,B1_optimization_only,O0001724,M000699,S0003716,C007,P07,A,B,2025-03-03,7.259213673469387,5.0,0
2025-03-03,B1_optimization_only,O0001725,M000700,S0003716,C008,P07,A,B,2025-03-03,7.0592136734693876,6.0,0
2025-03-03,B1_optimization_only,O0001726,M000698,S0003717,C006,P07,A,B,2025-03-03,8.96126448979592,5.0,0
2025-03-03,B1_optimization_only,O0001725,M000700,S0003718,C008,P07,B,B,2025-03-03,6.322448979591837,7.0,1
2025-03-03,B1_optimization_only,O0001725,M000700,S0003719,C008,P07,B,B,2025-03-03,6.689805918367346,9.0,1
2025-03-03,B1_optimization_only,O0001724,M000699,S0003720,C007,P07,B,B,2025-03-03,7.50206081632653,7.0,1
2025-03-03,B1_optimization_only,O0001726,M000698,S0003720,C006,P07,B,B,2025-03-03,8.10206081632653,2.0,1
2025-03-03,B1_optimization_only,O0001726,M000698,S0003721,C006,P07,B,B,2025-03-03,8.959213673469389,9.0,1
2025-03-03,B1_optimization_only,O0001723,M000697,S0003722,C005,P07,B,B,2025-03-03,10.261264489795918,5.0,1
2025-03-03,B1_optimization_only,O0001723,M000697,S0003723,C005,P07,B,B,2025-03-03,11.608213265306121,5.0,1
2025-03-03,B1_optimization_only,O0001723,M000697,S0003724,C005,P07,B,B,2025-03-03,25.20006,2.0,1
2025-03-03,B1_optimization_only,O0001727,M000702,S0003726,C010,P08,A,B,2025-03-03,9.160010000000002,6.0,0
2025-03-03,B1_optimization_only,O0001729,M000695,S0003726,C002,P08,A,B,2025-03-03,11.160010000000002,1.0,0
2025-03-03,B1_optimization_only,O0001727,M000702,S0003727,C010,P08,A,B,2025-03-03,10.36002,6.0,0
2025-03-03,B1_optimization_only,O0001727,M000702,S0003728,C010,P08,A,B,2025-03-03,12.040030000000003,2.0,0
2025-03-03,B1_optimization_only,O0001729,M000695,S0003728,C002,P08,A,B,2025-03-03,14.040030000000003,3.0,0
2025-03-03,B1_optimization_only,O0001730,M000699,S0003728,C007,P08,A,A,2025-03-03,12.140030000000001,4.0,1
2025-03-03,B1_optimization_only,O0001729,M000695,S0003729,C002,P08,A,B,2025-03-03,28.20004,1.0,0
2025-03-03,B1_optimization_only,O0001728,M000698,S0003730,C006,P08,B,B,2025-03-03,9.14,4.0,1
2025-03-03,B1_optimization_only,O0001728,M000698,S0003731,C006,P08,B,B,2025-03-03,9.86001,3.0,1
2025-03-03,B1_optimization_only,O0001728,M000698,S0003732,C006,P08,B,B,2025-03-03,12.740030000000003,1.0,1
2025-03-03,P1_proposed_dss,O0001698,M000695,S0003673,C002,P01,A,A,2025-03-03,11.466666666666667,27.0,1
2025-03-03,P1_proposed_dss,O0001699,M000696,S0003673,C004,P01,A,A,2025-03-03,10.066666666666666,12.0,1
2025-03-03,P1_proposed_dss,O0001698,M000695,S0003674,C002,P01,A,A,2025-03-03,13.466676666666666,24.0,1
2025-03-03,P1_proposed_dss,O0001698,M000695,S0003675,C002,P01,A,A,2025-03-03,28.80002,23.0,1
2025-03-03,P1_proposed_dss,O0001700,M000699,S0003677,C007,P01,B,B,2025-03-03,10.466676666666666,7.0,1
2025-03-03,P1_proposed_dss,O0001700,M000699,S0003678,C007,P01,B,B,2025-03-03,25.80002,5.0,1
2025-03-03,P1_proposed_dss,O0001703,M000697,S0003679,C005,P02,A,A,2025-03-03,8.666666666666666,15.0,1
2025-03-03,P1_proposed_dss,O0001702,M000702,S0003680,C010,P02,A,A,2025-03-03,10.866676666666665,3.0,1
2025-03-03,P1_proposed_dss,O0001703,M000697,S0003680,C005,P02,A,A,2025-03-03,10.666676666666666,4.0,1
2025-03-03,P1_proposed_dss,O0001702,M000702,S0003681,C010,P02,A,A,2025-03-03,26.20002,3.0,1
2025-03-03,P1_proposed_dss,O0001704,M000704,S0003682,C012,P02,B,B,2025-03-03,7.066666666666667,3.0,1
2025-03-03,P1_proposed_dss,O0001704,M000704,S0003683,C012,P02,B,B,2025-03-03,9.066676666666666,11.0,1
2025-03-03,P1_proposed_dss,O0001701,M000696,S0003684,C004,P02,B,B,2025-03-03,26.80002,3.0,1
2025-03-03,P1_proposed_dss,O0001704,M000704,S0003684,C012,P02,B,B,2025-03-03,24.400019999999998,1.0,1
2025-03-03,P1_proposed_dss,O0001709,M000697,S0003685,C005,P03,A,A,2025-03-03,7.875,29.0,1
2025-03-03,P1_proposed_dss,O0001707,M000696,S0003686,C004,P03,A,A,2025-03-03,9.80001,18.0,1
2025-03-03,P1_proposed_dss,O0001709,M000697,S0003686,C005,P03,A,A,2025-03-03,9.00001,9.0,1
2025-03-03,P1_proposed_dss,O0001707,M000696,S0003687,C004,P03,A,A,2025-03-03,11.67502,5.0,1
2025-03-03,P1_proposed_dss,O0001707,M000696,S0003688,C004,P03,A,A,2025-03-03,26.30003,2.0,1
2025-03-03,P1_proposed_dss,O0001705,M000701,S0003689,C009,P03,B,B,2025-03-03,8.275,8.0,1
2025-03-03,P1_proposed_dss,O0001705,M000701,S0003690,C009,P03,B,B,2025-03-03,9.40001,1.0,1
2025-03-03,P1_proposed_dss,O0001706,M000695,S0003690,C002,P03,B,B,2025-03-03,11.200009999999999,2.0,1
2025-03-03,P1_proposed_dss,O0001706,M000695,S0003691,C002,P03,B,B,2025-03-03,13.075019999999999,9.0,1
2025-03-03,P1_proposed_dss,O0001706,M000695,S0003692,C002,P03,B,B,2025-03-03,27.700029999999998,1.0,1
2025-03-03,P1_proposed_dss,O0001710,M000698,S0003693,C006,P04,A,A,2025-03-03,12.666666666666666,23.0,1
2025-03-03,P1_proposed_dss,O0001711,M000702,S0003693,C010,P04,A,A,2025-03-03,13.066666666666665,12.0,1
2025-03-03,P1_proposed_dss,O0001714,M000697,S0003693,C005,P04,A,A,2025-03-03,12.866666666666665,4.0,1
2025-03-03,P1_proposed_dss,O0001711,M000702,S0003694,C010,P04,A,A,2025-03-03,15.066676666666664,8.0,1
2025-03-03,P1_proposed_dss,O0001712,M000700,S0003695,C008,P04,B,B,2025-03-03,11.866666666666665,3.0,1
2025-03-03,P1_proposed_dss,O0001713,M000694,S0003695,C001,P04,B,B,2025-03-03,15.466666666666667,9.0,1
2025-03-03,P1_proposed_dss,O0001713,M000694,S0003696,C001,P04,B,B,2025-03-03,17.466676666666668,1.0,1
2025-03-03,P1_proposed_dss,O0001713,M000694,S0003697,C001,P04,B,B,2025-03-03,32.800019999999996,2.0,1
2025-03-03,P1_proposed_dss,O0001718,M000699,S0003699,C007,P05,A,B,2025-03-03,8.56001,11.0,0
2025-03-03,P1_proposed_dss,O0001717,M000694,S0003700,C001,P05,A,B,2025-03-03,13.16002,10.0,0
2025-03-03,P1_proposed_dss,O0001719,M000695,S0003700,C002,P05,A,B,2025-03-03,12.760019999999999,3.0,0
2025-03-03,P1_proposed_dss,O0001717,M000694,S0003701,C001,P05,A,B,2025-03-03,14.84003,8.0,0
2025-03-03,P1_proposed_dss,O0001717,M000694,S0003702,C001,P05,A,B,2025-03-03,29.00004,4.0,0
2025-03-03,P1_proposed_dss,O0001716,M000697,S0003703,C005,P05,B,B,2025-03-03,9.74,7.0,1
2025-03-03,P1_proposed_dss,O0001718,M000699,S0003703,C007,P05,B,B,2025-03-03,8.94,8.0,1
2025-03-03,P1_proposed_dss,O0001715,M000702,S0003704,C010,P05,B,B,2025-03-03,10.66001,4.0,1
2025-03-03,P1_proposed_dss,O0001716,M000697,S0003704,C005,P05,B,B,2025-03-03,10.46001,13.0,1
2025-03-03,P1_proposed_dss,O0001719,M000695,S0003704,C002,P05,B,B,2025-03-03,12.66001,9.0,1
2025-03-03,P1_proposed_dss,O0001717,M000694,S0003705,C001,P05,B,B,2025-03-03,14.260019999999999,1.0,1
2025-03-03,P1_proposed_dss,O0001717,M000694,S0003706,C001,P05,B,B,2025-03-03,15.940030000000002,9.0,1
2025-03-03,P1_proposed_dss,O0001717,M000694,S0003707,C001,P05,B,B,2025-03-03,30.10004,2.0,1
2025-03-03,P1_proposed_dss,O0001720,M000703,S0003708,C011,P06,A,A,2025-03-03,7.666666666666667,7.0,1
2025-03-03,P1_proposed_dss,O0001721,M000699,S0003708,C007,P06,A,A,2025-03-03,8.266666666666666,2.0,1
2025-03-03,P1_proposed_dss,O0001721,M000699,S0003709,C007,P06,A,A,2025-03-03,10.266676666666665,16.0,1
2025-03-03,P1_proposed_dss,O0001721,M000699,S0003710,C007,P06,A,A,2025-03-03,25.60002,3.0,1
2025-03-03,P1_proposed_dss,O0001722,M000695,S0003711,C002,P06,B,B,2025-03-03,11.266666666666666,6.0,1
2025-03-03,P1_proposed_dss,O0001722,M000695,S0003712,C002,P06,B,B,2025-03-03,13.266676666666665,2.0,1
2025-03-03,P1_proposed_dss,O0001725,M000700,S0003713,C008,P07,A,B,2025-03-03,5.222448979591836,17.0,0
2025-03-03,P1_proposed_dss,O0001725,M000700,S0003714,C008,P07,A,B,2025-03-03,5.589805918367346,8.0,0
2025-03-03,P1_proposed_dss,O0001725,M000700,S0003715,C008,P07,A,B,2025-03-03,6.20206081632653,4.0,0
2025-03-03,P1_proposed_dss,O0001724,M000699,S0003716,C007,P07,A,B,2025-03-03,7.259213673469387,5.0,0
2025-03-03,P1_proposed_dss,O0001725,M000700,S0003716,C008,P07,A,B,2025-03-03,7.0592136734693876,6.0,0
2025-03-03,P1_proposed_dss,O0001726,M000698,S0003717,C006,P07,A,B,2025-03-03,8.96126448979592,5.0,0
2025-03-03,P1_proposed_dss,O0001725,M000700,S0003718,C008,P07,B,B,2025-03-03,6.322448979591837,7.0,1
2025-03-03,P1_proposed_dss,O0001725,M000700,S0003719,C008,P07,B,B,2025-03-03,6.689805918367346,9.0,1
2025-03-03,P1_proposed_dss,O0001724,M000699,S0003720,C007,P07,B,B,2025-03-03,7.50206081632653,7.0,1
2025-03-03,P1_proposed_dss,O0001726,M000698,S0003720,C006,P07,B,B,2025-03-03,8.10206081632653,2.0,1
2025-03-03,P1_proposed_dss,O0001726,M000698,S0003721,C006,P07,B,B,2025-03-03,8.959213673469389,9.0,1
2025-03-03,P1_proposed_dss,O0001723,M000697,S0003722,C005,P07,B,B,2025-03-03,10.261264489795918,5.0,1
2025-03-03,P1_proposed_dss,O0001723,M000697,S0003723,C005,P07,B,B,2025-03-03,11.608213265306121,5.0,1
2025-03-03,P1_proposed_dss,O0001723,M000697,S0003724,C005,P07,B,B,2025-03-03,25.20006,2.0,1
2025-03-03,P1_proposed_dss,O0001727,M000702,S0003726,C010,P08,A,B,2025-03-03,9.160010000000002,6.0,0
2025-03-03,P1_proposed_dss,O0001729,M000695,S0003726,C002,P08,A,B,2025-03-03,11.160010000000002,1.0,0
2025-03-03,P1_proposed_dss,O0001727,M000702,S0003727,C010,P08,A,B,2025-03-03,10.36002,6.0,0
2025-03-03,P1_proposed_dss,O0001727,M000702,S0003728,C010,P08,A,B,2025-03-03,12.040030000000003,2.0,0
2025-03-03,P1_proposed_dss,O0001729,M000695,S0003728,C002,P08,A,B,2025-03-03,14.040030000000003,3.0,0
2025-03-03,P1_proposed_dss,O0001730,M000699,S0003728,C007,P08,A,A,2025-03-03,12.140030000000001,4.0,1
2025-03-03,P1_proposed_dss,O0001729,M000695,S0003729,C002,P08,A,B,2025-03-03,28.20004,1.0,0
2025-03-03,P1_proposed_dss,O0001728,M000698,S0003730,C006,P08,B,B,2025-03-03,9.14,4.0,1
2025-03-03,P1_proposed_dss,O0001728,M000698,S0003731,C006,P08,B,B,2025-03-03,9.86001,3.0,1
2025-03-03,P1_proposed_dss,O0001728,M000698,S0003732,C006,P08,B,B,2025-03-03,12.740030000000003,1.0,1
2025-03-04,B0_manual,O0001749,M000705,S0003758,C001,P05,A,A,2025-03-04,,5.0,1
2025-03-04,B0_manual,O0001759,M000705,S0003772,C001,P07,A,A,2025-03-04,,11.0,1
2025-03-04,B0_manual,O0001759,M000705,S0003773,C001,P07,A,A,2025-03-04,,11.0,1
2025-03-04,B0_manual,O0001760,M000705,S0003791,C001,P08,B,B,2025-03-04,,17.0,1
2025-03-04,B0_manual,O0001760,M000705,S0003792,C001,P08,B,B,2025-03-04,,6.0,1
2025-03-04,B0_manual,O0001760,M000705,S0003793,C001,P08,B,B,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001739,M000706,S0003745,C002,P03,A,A,2025-03-04,,3.0,1
2025-03-04,B0_manual,O0001742,M000706,S0003753,C002,P04,A,A,2025-03-04,,5.0,1
2025-03-04,B0_manual,O0001748,M000706,S0003763,C002,P05,B,B,2025-03-04,,4.0,1
2025-03-04,B0_manual,O0001748,M000706,S0003764,C002,P05,B,B,2025-03-04,,3.0,1
2025-03-04,B0_manual,O0001748,M000706,S0003765,C002,P05,B,B,2025-03-04,,1.0,1
2025-03-04,B0_manual,O0001748,M000706,S0003766,C002,P05,B,B,2025-03-04,,1.0,1
2025-03-04,B0_manual,O0001752,M000706,S0003767,C002,P06,A,A,2025-03-04,,29.0,1
2025-03-04,B0_manual,O0001752,M000706,S0003768,C002,P06,A,A,2025-03-04,,8.0,1
2025-03-04,B0_manual,O0001734,M000707,S0003733,C003,P01,A,A,2025-03-04,,36.0,1
2025-03-04,B0_manual,O0001734,M000707,S0003734,C003,P01,A,A,2025-03-04,,4.0,1
2025-03-04,B0_manual,O0001758,M000707,S0003779,C003,P07,B,B,2025-03-04,,7.0,1
2025-03-04,B0_manual,O0001758,M000707,S0003780,C003,P07,B,B,2025-03-04,,7.0,1
2025-03-04,B0_manual,O0001758,M000707,S0003781,C003,P07,B,B,2025-03-04,,14.0,1
2025-03-04,B0_manual,O0001731,M000708,S0003734,C004,P01,A,A,2025-03-04,,25.0,1
2025-03-04,B0_manual,O0001731,M000708,S0003735,C004,P01,A,A,2025-03-04,,5.0,1
2025-03-04,B0_manual,O0001741,M000708,S0003749,C004,P03,B,B,2025-03-04,,6.0,1
2025-03-04,B0_manual,O0001741,M000708,S0003750,C004,P03,B,B,2025-03-04,,6.0,1
2025-03-04,B0_manual,O0001741,M000708,S0003751,C004,P03,B,B,2025-03-04,,8.0,1
2025-03-04,B0_manual,O0001741,M000708,S0003752,C004,P03,B,B,2025-03-04,,10.0,1
2025-03-04,B0_manual,O0001754,M000708,S0003768,C004,P06,A,A,2025-03-04,,15.0,1
2025-03-04,B0_manual,O0001743,M000709,S0003753,C005,P04,A,A,2025-03-04,,3.0,1
2025-03-04,B0_manual,O0001746,M000710,S0003756,C006,P04,B,B,2025-03-04,,6.0,1
2025-03-04,B0_manual,O0001753,M000710,S0003768,C006,P06,A,A,2025-03-04,,8.0,1
2025-03-04,B0_manual,O0001753,M000710,S0003769,C006,P06,A,A,2025-03-04,,1.0,1
2025-03-04,B0_manual,O0001757,M000710,S0003773,C006,P07,A,A,2025-03-04,,4.0,1
2025-03-04,B0_manual,O0001757,M000710,S0003774,C006,P07,A,A,2025-03-04,,11.0,1
2025-03-04,B0_manual,O0001757,M000710,S0003775,C006,P07,A,A,2025-03-04,,4.0,1
2025-03-04,B0_manual,O0001757,M000710,S0003776,C006,P07,A,A,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001757,M000710,S0003777,C006,P07,A,A,2025-03-04,,8.0,1
2025-03-04,B0_manual,O0001757,M000710,S0003778,C006,P07,A,A,2025-03-04,,5.0,1
2025-03-04,B0_manual,O0001735,M000711,S0003739,C007,P02,A,A,2025-03-04,,18.0,1
2025-03-04,B0_manual,O0001735,M000711,S0003740,C007,P02,A,A,2025-03-04,,11.0,1
2025-03-04,B0_manual,O0001735,M000711,S0003741,C007,P02,A,A,2025-03-04,,11.0,1
2025-03-04,B0_manual,O0001733,M000712,S0003736,C008,P01,B,B,2025-03-04,,28.0,1
2025-03-04,B0_manual,O0001733,M000712,S0003737,C008,P01,B,B,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001737,M000712,S0003745,C008,P03,A,A,2025-03-04,,26.0,1
2025-03-04,B0_manual,O0001737,M000712,S0003746,C008,P03,A,A,2025-03-04,,11.0,1
2025-03-04,B0_manual,O0001737,M000712,S0003747,C008,P03,A,A,2025-03-04,,34.0,1
2025-03-04,B0_manual,O0001737,M000712,S0003748,C008,P03,A,A,2025-03-04,,1.0,1
2025-03-04,B0_manual,O0001762,M000712,S0003794,C008,P08,B,B,2025-03-04,,5.0,1
2025-03-04,B0_manual,O0001762,M000712,S0003795,C008,P08,B,B,2025-03-04,,3.0,1
2025-03-04,B0_manual,O0001736,M000713,S0003742,C009,P02,B,B,2025-03-04,,12.0,1
2025-03-04,B0_manual,O0001736,M000713,S0003743,C009,P02,B,B,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001736,M000713,S0003744,C009,P02,B,B,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001738,M000713,S0003748,C009,P03,A,A,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001744,M000713,S0003756,C009,P04,B,B,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001744,M000713,S0003757,C009,P04,B,B,2025-03-04,,8.0,1
2025-03-04,B0_manual,O0001732,M000714,S0003735,C010,P01,A,A,2025-03-04,,9.0,1
2025-03-04,B0_manual,O0001756,M000714,S0003782,C010,P07,B,B,2025-03-04,,5.0,1
2025-03-04,B0_manual,O0001756,M000714,S0003783,C010,P07,B,B,2025-03-04,,3.0,1
2025-03-04,B0_manual,O0001756,M000714,S0003784,C010,P07,B,B,2025-03-04,,3.0,1
2025-03-04,B0_manual,O0001756,M000714,S0003785,C010,P07,B,B,2025-03-04,,2.0,1
2025-03-04,B0_manual,O0001761,M000714,S0003786,C010,P08,A,A,2025-03-04,,4.0,1
2025-03-04,B0_manual,O0001745,M000715,S0003757,C011,P04,B,B,2025-03-04,,2.0,1
2025-03-04,B1_optimization_only,O0001731,M000708,S0003733,C004,P01,A,A,2025-03-04,10.066666666666666,27.0,1
2025-03-04,B1_optimization_only,O0001732,M000714,S0003733,C010,P01,A,A,2025-03-04,9.466666666666667,9.0,1
2025-03-04,B1_optimization_only,O0001731,M000708,S0003734,C004,P01,A,A,2025-03-04,12.066676666666666,3.0,1
2025-03-04,B1_optimization_only,O0001734,M000707,S0003734,C003,P01,A,A,2025-03-04,12.466676666666666,26.0,1
2025-03-04,B1_optimization_only,O0001734,M000707,S0003735,C003,P01,A,A,2025-03-04,27.80002,14.0,1
2025-03-04,B1_optimization_only,O0001733,M000712,S0003736,C008,P01,B,B,2025-03-04,8.266666666666667,3.0,1
2025-03-04,B1_optimization_only,O0001733,M000712,S0003737,C008,P01,B,B,2025-03-04,10.266676666666667,26.0,1
2025-03-04,B1_optimization_only,O0001733,M000712,S0003738,C008,P01,B,B,2025-03-04,25.60002,1.0,1
2025-03-04,B1_optimization_only,O0001735,M000711,S0003739,C007,P02,A,A,2025-03-04,7.866666666666666,18.0,1
2025-03-04,B1_optimization_only,O0001735,M000711,S0003740,C007,P02,A,A,2025-03-04,9.866676666666665,11.0,1
2025-03-04,B1_optimization_only,O0001735,M000711,S0003741,C007,P02,A,A,2025-03-04,25.20002,11.0,1
2025-03-04,B1_optimization_only,O0001736,M000713,S0003742,C009,P02,B,B,2025-03-04,9.066666666666666,6.0,1
2025-03-04,B1_optimization_only,O0001736,M000713,S0003743,C009,P02,B,B,2025-03-04,11.066676666666666,2.0,1
2025-03-04,B1_optimization_only,O0001736,M000713,S0003744,C009,P02,B,B,2025-03-04,26.400019999999998,8.0,1
2025-03-04,B1_optimization_only,O0001737,M000712,S0003745,C008,P03,A,A,2025-03-04,6.875,29.0,1
2025-03-04,B1_optimization_only,O0001737,M000712,S0003746,C008,P03,A,A,2025-03-04,8.00001,9.0,1
2025-03-04,B1_optimization_only,O0001740,M000714,S0003746,C010,P03,A,A,2025-03-04,9.200009999999999,2.0,1
2025-03-04,B1_optimization_only,O0001738,M000713,S0003747,C009,P03,A,A,2025-03-04,11.27502,21.0,1
2025-03-04,B1_optimization_only,O0001740,M000714,S0003747,C010,P03,A,A,2025-03-04,11.075019999999999,13.0,1
2025-03-04,B1_optimization_only,O0001739,M000706,S0003748,C002,P03,A,A,2025-03-04,27.700029999999998,3.0,1
2025-03-04,B1_optimization_only,O0001741,M000708,S0003749,C004,P03,B,B,2025-03-04,8.675,2.0,1
2025-03-04,B1_optimization_only,O0001741,M000708,S0003750,C004,P03,B,B,2025-03-04,9.80001,6.0,1
2025-03-04,B1_optimization_only,O0001741,M000708,S0003751,C004,P03,B,B,2025-03-04,11.67502,8.0,1
2025-03-04,B1_optimization_only,O0001741,M000708,S0003752,C004,P03,B,B,2025-03-04,26.30003,14.0,1
2025-03-04,B1_optimization_only,O0001745,M000715,S0003753,C011,P04,A,B,2025-03-04,10.366666666666667,15.0,0
2025-03-04,B1_optimization_only,O0001742,M000706,S0003754,C002,P04,A,A,2025-03-04,17.066676666666666,2.0,1
